x,y
-21.699999999999882,1.2000043391191284
-21.59999999999988,1.2000045281288112
-21.49999999999988,1.2000047253714945
-21.399999999999878,1.2000049312057819
-21.299999999999876,1.200005146005896
-21.199999999999875,1.2000053701623576
-21.099999999999874,1.200005604082696
-20.999999999999872,1.2000058481921891
-20.89999999999987,1.2000061029346365
-20.79999999999987,1.2000063687731666
-20.699999999999868,1.2000066461910772
-20.599999999999866,1.200006935692714
-20.499999999999865,1.200007237804388
-20.399999999999864,1.2000075530753305
-20.299999999999862,1.2000078820786915
-20.19999999999986,1.2000082254125821
-20.09999999999986,1.2000085837011596
-19.999999999999858,1.2000089575957626
-19.899999999999856,1.200009347776094
-19.799999999999855,1.2000097549514561
-19.699999999999854,1.2000101798620384
-19.599999999999852,1.200010623280263
-19.49999999999985,1.2000110860121878
-19.39999999999985,1.2000115688989696
-19.299999999999848,1.2000120728183934
-19.199999999999847,1.2000125986864651
-19.099999999999845,1.200013147459077
-18.999999999999844,1.2000137201337413
-18.899999999999842,1.2000143177514044
-18.79999999999984,1.2000149413983352
-18.69999999999984,1.200015592208098
-18.599999999999838,1.2000162713636107
-18.499999999999837,1.2000169800992928
-18.399999999999835,1.200017719703306
-18.299999999999834,1.2000184915198928
-18.199999999999832,1.2000192969518169
-18.09999999999983,1.200020137462908
-17.99999999999983,1.2000210145807204
-17.899999999999828,1.2000219298993036
-17.799999999999827,1.200022885082096
-17.699999999999825,1.2000238818649422
-17.599999999999824,1.2000249220592427
-17.499999999999822,1.2000260075552405
-17.39999999999982,1.2000271403254488
-17.29999999999982,1.2000283224282295
-17.199999999999818,1.2000295560115262
-17.099999999999817,1.2000308433167577
-16.999999999999815,1.2000321866828845
-16.899999999999814,1.2000335885506461
-16.799999999999812,1.2000350514669877
-16.69999999999981,1.2000365780896756
-16.59999999999981,1.200038171192112
-16.499999999999808,1.2000398336683624
-16.399999999999807,1.2000415685383972
-16.299999999999805,1.200043378953562
-16.199999999999804,1.2000452682022849
-16.099999999999802,1.2000472397160304
-15.999999999999801,1.2000492970755128
-15.8999999999998,1.2000514440171755
-15.799999999999798,1.2000536844399545
-15.699999999999797,1.2000560224123318
-15.599999999999795,1.2000584621796948
-15.499999999999794,1.2000610081720147
-15.399999999999793,1.2000636650118548
-15.299999999999791,1.2000664375227281
-15.19999999999979,1.200069330737813
-15.099999999999788,1.2000723499090458
-14.999999999999787,1.2000755005166086
-14.899999999999785,1.2000787882788229
-14.799999999999784,1.2000822191624716
-14.699999999999783,1.2000857993935672
-14.599999999999781,1.2000895354685814
-14.49999999999978,1.2000934341661613
-14.399999999999778,1.2000975025593483
-14.299999999999777,1.2001017480283225
-14.199999999999775,1.2001061782736975
-14.099999999999774,1.2001108013303838
-13.999999999999773,1.2001156255820502
-13.899999999999771,1.2001206597762053
-13.79999999999977,1.2001259130399247
-13.699999999999768,1.200131394896255
-13.599999999999767,1.2001371152813198
-13.499999999999766,1.2001430845621572
-13.399999999999764,1.2001493135553212
-13.299999999999763,1.2001558135462793
-13.199999999999761,1.2001625963096372
-13.09999999999976,1.200169674130227
-12.999999999999758,1.200177059825096
-12.899999999999757,1.20018476676643
-12.799999999999756,1.2001928089054543
-12.699999999999754,1.200201200797349
-12.599999999999753,1.2002099576272245
-12.499999999999751,1.2002190952371965
-12.39999999999975,1.2002286301546097
-12.299999999999748,1.200238579621456
-12.199999999999747,1.200248961625035
-12.099999999999746,1.2002597949299085
-11.999999999999744,1.2002710991112033
-11.899999999999743,1.2002828945893134
-11.799999999999741,1.2002952026660614
-11.69999999999974,1.2003080455623767
-11.599999999999739,1.2003214464575511
-11.499999999999737,1.2003354295301367
-11.399999999999736,1.200350020000547
-11.299999999999734,1.200365244175436
-11.199999999999733,1.200381129493919
-11.099999999999731,1.2003977045757106
-10.99999999999973,1.2004149992712532
-10.899999999999729,1.200433044713918
-10.799999999999727,1.2004518733743506
-10.699999999999726,1.2004715191170523
-10.599999999999724,1.200492017259276
-10.499999999999723,1.2005134046323285
-10.399999999999721,1.2005357196453688
-10.29999999999972,1.2005590023517945
-10.199999999999719,1.200583294518315
-10.099999999999717,1.200608639696808
-9.999999999999716,1.2006350832990638
-9.899999999999714,1.2006626726745169
-9.799999999999713,1.200691457191079
-9.699999999999712,1.2007214883191764
-9.59999999999971,1.200752819719108
-9.499999999999709,1.2007855073318392
-9.399999999999707,1.2008196094733457
-9.299999999999706,1.20085518693263
-9.199999999999704,1.2008923030735328
-9.099999999999703,1.2009310239404598
-8.999999999999702,1.200971418368153
-8.8999999999997,1.2010135580956351
-8.799999999999699,1.2010575178844498
-8.699999999999697,1.2011033756413367
-8.599999999999696,1.2011512125454644
-8.499999999999694,1.2012011131803573
-8.399999999999693,1.2012531656706462
-8.299999999999692,1.2013074618237745
-8.19999999999969,1.2013640972767885
-8.099999999999689,1.2014231716483423
-7.999999999999687,1.201484788696043
-7.899999999999686,1.2015490564792595
-7.7999999999996845,1.2016160875275153
-7.699999999999683,1.2016859990145805
-7.599999999999682,1.201758912938374
-7.49999999999968,1.201834956306776
-7.399999999999679,1.2019142613294536
-7.299999999999677,1.201996965615775
-7.199999999999676,1.2020832123789018
-7.099999999999675,1.2021731506461124
-6.999999999999673,1.202266935475414
-6.899999999999672,1.202364728178476
-6.79999999999967,1.2024666965499038
-6.699999999999669,1.2025730151028502
-6.5999999999996675,1.2026838653109415
-6.499999999999666,1.202799435856471
-6.399999999999665,1.2029199228847853
-6.299999999999663,1.2030455302647538
-6.199999999999662,1.2031764698551908
-6.09999999999966,1.2033129617770497
-5.999999999999659,1.2034552346911747
-5.8999999999996575,1.2036035260813518
-5.799999999999656,1.2037580825423535
-5.699999999999655,1.2039191600726111
-5.599999999999653,1.2040870243711026
-5.499999999999652,1.204261951137972
-5.39999999999965,1.2044442263783326
-5.299999999999649,1.204634146708633
-5.199999999999648,1.2048320196648836
-5.099999999999646,1.2050381640119558
-4.999999999999645,1.2052529100530764
-4.899999999999643,1.2054765999385364
-4.799999999999642,1.2057095879725304
-4.6999999999996405,1.2059522409169268
-4.599999999999639,1.2062049382906517
-4.499999999999638,1.2064680726632304
-4.399999999999636,1.2067420499409074
-4.299999999999635,1.2070272896436072
-4.199999999999633,1.20732422517085
-4.099999999999632,1.207633304054575
-3.9999999999996305,1.2079549881966514
-3.899999999999629,1.2082897540886754
-3.7999999999996277,1.2086380930114753
-3.6999999999996263,1.2090005112115354
-3.599999999999625,1.2093775300513672
-3.4999999999996234,1.2097696861306302
-3.399999999999622,1.210177531374606
-3.2999999999996206,1.210601633086399
-3.199999999999619,1.2110425739590212
-3.0999999999996177,1.211500952043295
-2.9999999999996163,1.2119773806672747
-2.899999999999615,1.212472488302675
-2.7999999999996135,1.2129869183735653
-2.699999999999612,1.2135213290023792
-2.5999999999996106,1.2140763926880838
-2.499999999999609,1.2146527959111546
-2.399999999999608,1.2152512386598355
-2.2999999999996064,1.215872433871992
-2.199999999999605,1.2165171067867462
-2.0999999999996035,1.2171859941999668
-1.999999999999602,1.2178798436176235
-1.8999999999996007,1.2185994123009827
-1.7999999999995993,1.2193454661976362
-1.6999999999995978,1.2201187787524217
-1.5999999999995964,1.2209201295924241
-1.499999999999595,1.221750303080431
-1.3999999999995936,1.2226100867314889
-1.2999999999995921,1.2235002694875463
-1.1999999999995907,1.2244216398456085
-1.0999999999995893,1.2253749838353498
-0.9999999999995879,1.2263610828427673
-0.8999999999995865,1.2273807112771948
-0.799999999999585,1.228434634079853
-0.6999999999995836,1.2295236040730853
-0.5999999999995822,1.230648359150531
-0.4999999999995808,1.2318096193097188
-0.39999999999957936,1.2330080835299193
-0.29999999999957794,1.2342444264995902
-0.19999999999957652,1.235519295199369
-0.0999999999995751,1.2368333053483067
4.263256414560601e-13,1.2381870377229107
0.10000000000042775,1.2395810343605296
0.20000000000042917,1.2410157946606868
0.3000000000004306,1.2424917714001222
0.400000000000432,1.2440093666795156
0.5000000000004334,1.2455689278221147
0.6000000000004349,1.247170743246766
0.7000000000004363,1.2488150383400891
0.8000000000004377,1.2505019713547383
0.9000000000004391,1.2522316293628135
1.0000000000004405,1.2540040242954613
1.100000000000442,1.2558190891015324
1.2000000000004434,1.2576766740597642
1.3000000000004448,1.2595765432803068
1.4000000000004462,1.2615183714324485
1.5000000000004476,1.2635017407361002
1.600000000000449,1.265526138254886
1.7000000000004505,1.267590953528562
1.800000000000452,1.2696954765818789
1.9000000000004533,1.2718388963458833
2.0000000000004547,1.2740202995260343
2.100000000000456,1.2762386699493056
2.2000000000004576,1.2784928884197206
2.300000000000459,1.280781733108466
2.4000000000004604,1.283103880500892
2.500000000000462,1.285457906918365
2.6000000000004633,1.2878422906280893
2.7000000000004647,1.2902554145487557
2.800000000000466,1.2926955695542186
2.9000000000004675,1.295160958371462
3.000000000000469,1.2976497000629328
3.1000000000004704,1.3001598350770158
3.200000000000472,1.3026893308440788
3.300000000000473,1.3052360878892335
3.4000000000004746,1.307797946426861
3.500000000000476,1.310372693396114
3.6000000000004775,1.3129580698911691
3.700000000000479,1.31555177893505
3.8000000000004803,1.3181514935414531
3.9000000000004817,1.320754865005305
4.000000000000483,1.3233595313597932
4.100000000000485,1.3259631259354319
4.200000000000486,1.32856328595538
4.300000000000487,1.331157661100749
4.400000000000489,1.3337439219800347
4.50000000000049,1.3363197684380712
4.600000000000492,1.3388829376420115
4.700000000000493,1.341431211884742
4.8000000000004945,1.3439624260497955
4.900000000000496,1.3464744746861328
5.000000000000497,1.3489653186460806
5.100000000000499,1.3514329912451115
5.2000000000005,1.353875603907944
5.300000000000502,1.3562913512715262
5.400000000000503,1.3586785157217394
5.5000000000005045,1.3610354713469892
5.600000000000506,1.3633606872981816
5.700000000000507,1.3656527305507606
5.800000000000509,1.3679102680704684
5.90000000000051,1.3701320683901608
6.000000000000512,1.3723170026103233
6.100000000000513,1.3744640448408103
6.200000000000514,1.3765722721057292
6.300000000000516,1.3786408637372805
6.400000000000517,1.3806691002877045
6.500000000000519,1.3826563619912833
6.60000000000052,1.3846021268105777
6.7000000000005215,1.3865059681027756
6.800000000000523,1.3883675519431757
6.900000000000524,1.3901866341434959
7.000000000000526,1.39196305700286
7.100000000000527,1.3936967458290679
7.200000000000529,1.3953877052670833
7.30000000000053,1.3970360154706754
7.4000000000005315,1.398641828151816
7.500000000000533,1.4002053625408637
7.600000000000534,1.4017269012887514
7.700000000000536,1.4032067863404385
7.800000000000537,1.4046454148067677
7.900000000000539,1.4060432348596847
8.00000000000054,1.4074007416735266
8.100000000000541,1.4087184734328182
8.200000000000543,1.4099970074247623
8.300000000000544,1.4112369562323863
8.400000000000546,1.4124389640421537
8.500000000000547,1.4136037030777664
8.600000000000549,1.4147318701699036
8.70000000000055,1.4158241834697638
8.800000000000551,1.4168813793125254
8.900000000000553,1.4179042092352043
9.000000000000554,1.4188934371518829
9.100000000000556,1.4198498366879182
9.200000000000557,1.4207741886734886
9.300000000000558,1.421667278795727
9.40000000000056,1.4225298954077064
9.500000000000561,1.4233628274916694
9.600000000000563,1.4241668627731499
9.700000000000564,1.4249427859819894
9.800000000000566,1.4256913772557205
9.900000000000567,1.4264134106803357
10.000000000000568,1.42710965296312
10.10000000000057,1.4277808622319441
10.200000000000571,1.4284277869552173
10.300000000000573,1.429051164976575
10.400000000000574,1.429651722658289
10.500000000000576,1.4302301741273844
10.600000000000577,1.4307872206184613
10.700000000000578,1.4313235499072914
10.80000000000058,1.4318398358293623
10.900000000000581,1.4323367378776697
11.000000000000583,1.4328149008742146
11.100000000000584,1.433274954709839
11.200000000000585,1.4337175141472236
11.300000000000587,1.4341431786820777
11.400000000000588,1.4345525324577606
11.50000000000059,1.434946144228798
11.600000000000591,1.435324567368979
11.700000000000593,1.4356883399199405
11.800000000000594,1.4360379846763789
11.900000000000595,1.436374009304242
12.000000000000597,1.4366969064884796
12.100000000000598,1.4370071541071432
12.2000000000006,1.4373052154288346
12.300000000000601,1.4375915393307033
12.400000000000603,1.437866560534393
12.500000000000604,1.438130699857517
12.600000000000605,1.4383843644784309
12.700000000000607,1.4386279482122342
12.800000000000608,1.438861831796102
12.90000000000061,1.4390863831821985
13.000000000000611,1.4393019578365729
13.100000000000612,1.4395088990425737
13.200000000000614,1.4397075382074527
13.300000000000615,1.4398981951709457
13.400000000000617,1.4400811785147347
13.500000000000618,1.4402567858718065
13.60000000000062,1.4404253042348139
13.700000000000621,1.4405870102626492
13.800000000000622,1.4407421705845165
13.900000000000624,1.4408910421008765
14.000000000000625,1.4410338722807061
14.100000000000627,1.4411708994545895
14.200000000000628,1.4413023531032136
14.30000000000063,1.4414284541409037
14.400000000000631,1.4415494151938888
14.500000000000632,1.4416654408730276
14.600000000000634,1.4417767280407838
14.700000000000635,1.4418834660722637
14.800000000000637,1.4419858371101804
14.900000000000638,1.4420840163136357
15.00000000000064,1.4421781721006388
15.100000000000641,1.4422684663843155
15.200000000000642,1.4423550548027793
15.300000000000644,1.442438086942663
15.400000000000645,1.4425177065563237
15.500000000000647,1.4425940517727607
15.600000000000648,1.4426672553022886
15.70000000000065,1.442737444635035
15.80000000000065,1.4428047422333337
15.900000000000652,1.4428692657181021
16.000000000000654,1.4429311280492956
16.100000000000655,1.4429904377005434
16.200000000000657,1.443047298828073
16.300000000000658,1.4431018114340417
16.40000000000066,1.4431540715243911
16.50000000000066,1.4432041712613501
16.600000000000662,1.4432521991107123
16.700000000000664,1.443298239984015
16.800000000000665,1.4433423753757524
16.900000000000666,1.4433846834957509
17.000000000000668,1.4434252393968403
17.10000000000067,1.4434641150979513
17.20000000000067,1.4435013797027705
17.300000000000672,1.4435370995140828
17.400000000000674,1.443571338143931
17.500000000000675,1.4436041566197189
17.600000000000676,1.4436356134863872
17.700000000000678,1.4436657649047808
17.80000000000068,1.443694664746336
17.90000000000068,1.4437223646842026
18.000000000000682,1.443748914280921
18.100000000000684,1.4437743610727694
18.200000000000685,1.4437987506508918
18.300000000000686,1.4438221267393199
18.400000000000688,1.4438445312699928
18.50000000000069,1.443866004454883
18.60000000000069,1.4438865848553257
18.700000000000692,1.4439063094486566
18.800000000000693,1.4439252136922491
18.900000000000695,1.4439433315850478
19.000000000000696,1.443960695726689
19.100000000000698,1.4439773373742943
19.2000000000007,1.4439932864970257
19.3000000000007,1.4440085718284839
19.400000000000702,1.4440232209170296
19.500000000000703,1.4440372601741052
19.600000000000705,1.4440507149206347
19.700000000000706,1.444063609431572
19.800000000000708,1.4440759669786671
19.90000000000071,1.4440878098715226
20.00000000000071,1.4440991594970003
20.100000000000712,1.4441100363570465
20.200000000000713,1.4441204601049924
20.300000000000715,1.4441304495803937
20.400000000000716,1.4441400228424615
20.500000000000718,1.4441491972021407
20.60000000000072,1.4441579892528935
20.70000000000072,1.4441664149002296
20.800000000000722,1.4441744893900412
20.900000000000723,1.4441822273357858
21.000000000000725,1.4441896427445617
21.100000000000726,1.4441967490421224
21.200000000000728,1.4442035590968714
21.30000000000073,1.4442100852428759
21.40000000000073,1.4442163393019418
21.500000000000732,1.4442223326047858
21.600000000000733,1.4442280760113404
21.700000000000735,1.4442335799302266
21.800000000000736,1.4442388543374296
21.900000000000738,1.4442439087942083
22.00000000000074,1.4442487524642678
22.10000000000074,1.4442533941302278
22.200000000000742,1.4442578422094132
22.300000000000743,1.4442621047689963
22.400000000000745,1.4442661895405138
22.500000000000746,1.4442701039337866
22.600000000000747,1.4442738550502665
22.70000000000075,1.4442774496958326
22.80000000000075,1.4442808943930583
22.90000000000075,1.444284195392973
23.000000000000753,1.444287358686339
23.100000000000755,1.4442903900144597
23.200000000000756,1.4442932948795448
23.300000000000757,1.4442960785546437
23.40000000000076,1.444298746093169
23.50000000000076,1.4443013023380273
23.60000000000076,1.4443037519303696
23.700000000000763,1.444306099317981
23.800000000000765,1.4443083487633226
23.900000000000766,1.4443105043512396
24.000000000000767,1.44431256999635
24.10000000000077,1.4443145494501277
24.20000000000077,1.4443164463076912
24.30000000000077,1.4443182640143097
24.400000000000773,1.4443200058716419
24.500000000000774,1.4443216750437127
24.600000000000776,1.4443232745626442
24.700000000000777,1.4443248073341468
24.80000000000078,1.4443262761427846
24.90000000000078,1.444327683657019
25.00000000000078,1.4443290324340448
25.100000000000783,1.4443303249244264
25.200000000000784,1.4443315634765368
25.300000000000786,1.4443327503408179
25.400000000000787,1.4443338876738587
25.50000000000079,1.4443349775423069
25.60000000000079,1.4443360219266164
25.70000000000079,1.444337022724639
25.800000000000793,1.4443379817550683
25.900000000000794,1.444338900760737
26.000000000000796,1.4443397814117807
26.100000000000797,1.4443406253086666
26.2000000000008,1.4443414339850993
26.3000000000008,1.4443422089108031
26.4000000000008,1.4443429514941895
26.500000000000803,1.4443436630849136
26.600000000000804,1.4443443449763245
26.700000000000806,1.444344998407812
26.800000000000807,1.444345624567058
26.90000000000081,1.4443462245921916
27.00000000000081,1.444346799573856
27.10000000000081,1.444347350557189
27.200000000000813,1.4443478785437214
27.300000000000814,1.4443483844931937
27.400000000000816,1.444348869325302
27.500000000000817,1.4443493339213656
27.60000000000082,1.4443497791259297
27.70000000000082,1.4443502057482982
27.80000000000082,1.4443506145640044
27.900000000000823,1.444351006316219
28.000000000000824,1.4443513817171012
28.100000000000826,1.4443517414490914
28.200000000000827,1.4443520861661516
28.30000000000083,1.4443524164949537
28.40000000000083,1.444352733036017
28.50000000000083,1.444353036364801
28.600000000000833,1.4443533270327487
28.700000000000834,1.4443536055682913
28.800000000000836,1.4443538724778058
28.900000000000837,1.4443541282465375
29.00000000000084,1.4443543733394792
29.10000000000084,1.4443546082022192
29.20000000000084,1.444354833261748
29.300000000000843,1.4443550489272365
29.400000000000844,1.444355255590779
29.500000000000846,1.444355453628105
29.600000000000847,1.444355643399263
29.70000000000085,1.4443558252492747
29.80000000000085,1.4443559995087618
29.90000000000085,1.4443561664945468
30.000000000000853,1.4443563265102295
30.100000000000854,1.4443564798467383
30.200000000000855,1.4443566267828591
30.300000000000857,1.4443567675857418
30.40000000000086,1.4443569025113863
30.50000000000086,1.4443570318051075
30.60000000000086,1.444357155701982
30.700000000000863,1.4443572744272744
30.800000000000864,1.4443573881968466
30.900000000000865,1.4443574972175517
31.000000000000867,1.4443576016876083
31.10000000000087,1.4443577017969624
31.20000000000087,1.4443577977276314
31.30000000000087,1.4443578896540354
31.400000000000873,1.4443579777433146
31.500000000000874,1.444358062155633
31.600000000000875,1.4443581430444692
31.700000000000877,1.4443582205568959
31.80000000000088,1.444358294833847
31.90000000000088,1.4443583660103738
32.00000000000088,1.4443584342158906
32.10000000000088,1.4443584995744103
32.200000000000884,1.444358562204769
32.300000000000885,1.444358622220843
32.40000000000089,1.4443586797317554
32.50000000000089,1.4443587348420739
32.60000000000089,1.4443587876520023
32.70000000000089,1.4443588382575614
32.80000000000089,1.4443588867507642
32.900000000000894,1.444358933219783
33.000000000000895,1.4443589777491097
33.1000000000009,1.4443590204197096
33.2000000000009,1.4443590613091684
33.3000000000009,1.4443591004918332
33.4000000000009,1.4443591380389482
33.5000000000009,1.444359174018783
33.600000000000904,1.4443592084967587
33.700000000000905,1.4443592415355646
33.80000000000091,1.4443592731952737
33.90000000000091,1.4443593035334519
34.00000000000091,1.4443593326052617
34.100000000000904,1.4443593604635632
34.20000000000091,1.4443593871590101
34.30000000000092,1.4443594127401418
34.400000000000915,1.4443594372534716
34.50000000000091,1.4443594607435712
34.60000000000092,1.444359483253152
34.70000000000093,1.4443595048231421
34.80000000000092,1.4443595254927621
34.900000000000915,1.4443595452995943
35.000000000000924,1.4443595642796534
35.10000000000093,1.4443595824674502
35.20000000000093,1.4443595998960548
35.30000000000092,1.4443596165971575
35.40000000000093,1.4443596326011252
35.50000000000094,1.4443596479370577
35.60000000000093,1.4443596626328399
35.70000000000093,1.4443596767151927
35.800000000000935,1.444359690209722
35.900000000000944,1.4443597031409643
36.00000000000094,1.4443597155324324
36.10000000000093,1.444359727406657
36.20000000000094,1.4443597387852294
36.30000000000095,1.4443597496888385
36.400000000000944,1.4443597601373106
36.50000000000094,1.4443597701496436
36.600000000000946,1.4443597797440426
36.700000000000955,1.4443597889379534
36.80000000000095,1.4443597977480926
36.900000000000944,1.44435980619048
37.00000000000095,1.4443598142804661
37.10000000000096,1.4443598220327605
37.200000000000955,1.4443598294614595
37.30000000000095,1.44435983658007
37.40000000000096,1.4443598434015363
37.500000000000966,1.4443598499382615
37.60000000000096,1.4443598562021311
37.700000000000955,1.4443598622045348
37.80000000000096,1.4443598679563865
37.90000000000097,1.4443598734681449
38.000000000000966,1.4443598787498317
38.10000000000096,1.4443598838110507
38.20000000000097,1.4443598886610047
38.30000000000098,1.4443598933085122
38.40000000000097,1.4443598977620238
38.500000000000966,1.4443599020296372
38.600000000000975,1.444359906119112
38.70000000000098,1.444359910037884
38.80000000000098,1.4443599137930794
38.90000000000097,1.4443599173915251
39.00000000000098,1.4443599208397648
39.10000000000099,1.4443599241440686
39.20000000000098,1.444359927310444
39.30000000000098,1.4443599303446486
39.400000000000986,1.4443599332521997
39.500000000000995,1.444359936038384
39.60000000000099,1.4443599387082675
39.70000000000098,1.444359941266705
39.80000000000099,1.444359943718348
39.900000000001,1.4443599460676548
40.000000000000995,1.444359948318897
40.10000000000099,1.444359950476168
40.200000000001,1.44435995254339
40.300000000001006,1.4443599545243222
40.400000000001,1.4443599564225664
40.500000000000995,1.4443599582415743
40.600000000001,1.4443599599846533
40.70000000000101,1.4443599616549725
40.800000000001006,1.4443599632555695
40.900000000001,1.4443599647893544
41.00000000000101,1.444359966259116
41.10000000000102,1.444359967667527
41.20000000000101,1.444359969017148
41.300000000001006,1.4443599703104333
41.400000000001015,1.4443599715497344
41.50000000000102,1.4443599727373044
41.60000000000102,1.444359973875303
41.70000000000101,1.4443599749657994
41.80000000000102,1.4443599760107764
41.90000000000103,1.4443599770121338
42.00000000000102,1.4443599779716927
42.10000000000102,1.4443599788911976
42.200000000001026,1.4443599797723206
42.300000000001035,1.4443599806166638
42.40000000000103,1.4443599814257624
42.50000000000102,1.4443599822010877
42.60000000000103,1.4443599829440494
42.70000000000104,1.4443599836559986
42.800000000001035,1.4443599843382293
42.90000000000103,1.4443599849919826
43.00000000000104,1.4443599856184468
43.100000000001046,1.4443599862187613
43.20000000000104,1.4443599867940173
43.300000000001035,1.444359987345261
43.40000000000104,1.444359987873495
43.50000000000105,1.444359988379679
43.600000000001046,1.4443599888647343
43.70000000000104,1.4443599893295422
43.80000000000105,1.4443599897749482
43.90000000000106,1.4443599902017619
44.00000000000105,1.4443599906107598
44.100000000001046,1.4443599910026852
44.200000000001054,1.4443599913782508
44.30000000000106,1.4443599917381396
44.40000000000106,1.444359992083006
44.50000000000105,1.444359992413477
44.60000000000106,1.4443599927301534
44.70000000000107,1.444359993033611
44.80000000000106,1.444359993324402
44.90000000000106,1.4443599936030547
45.000000000001066,1.4443599938700757
45.100000000001074,1.4443599941259508
45.20000000000107,1.4443599943711454
45.30000000000106,1.4443599946061048
45.40000000000107,1.4443599948312567
45.50000000000108,1.44435999504701
45.600000000001074,1.4443599952537576
45.70000000000107,1.4443599954518753
45.80000000000108,1.444359995641723
45.900000000001086,1.4443599958236462
46.00000000000108,1.4443599959979754
46.100000000001074,1.4443599961650277
46.20000000000108,1.444359996325107
46.30000000000109,1.4443599964785043
46.400000000001086,1.4443599966254985
46.50000000000108,1.4443599967663567
46.60000000000109,1.4443599969013354
46.7000000000011,1.4443599970306797
46.80000000000109,1.444359997154625
46.900000000001086,1.4443599972733967
47.000000000001094,1.4443599973872105
47.1000000000011,1.4443599974962735
47.2000000000011,1.444359997600784
47.30000000000109,1.444359997700932
47.4000000000011,1.4443599977968997
47.50000000000111,1.4443599978888615
47.6000000000011,1.4443599979769846
47.7000000000011,1.4443599980614292
47.800000000001106,1.444359998142349
47.900000000001114,1.444359998219891
48.00000000000111,1.4443599982941961
48.1000000000011,1.4443599983653999
48.20000000000111,1.4443599984336313
48.30000000000112,1.4443599984990145
48.400000000001114,1.4443599985616686
48.50000000000111,1.4443599986217075
48.60000000000112,1.4443599986792401
48.700000000001125,1.4443599987343712
48.80000000000112,1.4443599987872011
48.900000000001114,1.4443599988378257
49.00000000000112,1.4443599988863371
49.10000000000113,1.4443599989328237
49.200000000001125,1.4443599989773697
49.30000000000112,1.4443599990200562
49.40000000000113,1.444359999060961
49.50000000000114,1.4443599991001583
49.60000000000113,1.4443599991377196
49.700000000001125,1.4443599991737128
49.800000000001134,1.4443599992082037
49.90000000000114,1.4443599992412548
