reaction_time,growth_rate log curve,gr mean smoothed
-13.899999999999600,1.0700652055927500,
-13.799999999999600,1.0700680345164700,
-13.699999999999600,1.070070986082290,
-13.599999999999600,1.0700740655991500,
-13.499999999999600,1.070077278605080,
-13.399999999999600,1.0700806308770500,
-13.29999999999960,1.0700841284412100,
-13.199999999999500,1.0700877775835300,
-13.099999999999500,1.070091584860970,
-12.999999999999500,1.0700955571130400,
-12.899999999999500,1.0700997014739100,
-12.799999999999500,1.0701040253849500,
-12.699999999999500,1.0701085366079100,
-12.59999999999950,1.0701132432385400,
-12.499999999999500,1.070118153720840,
-12.399999999999500,1.0701232768619200,
-12.299999999999500,1.0701286218474200,
-12.199999999999500,1.07013419825762,
-12.099999999999500,1.0701400160842200,
-11.999999999999500,1.0701460857477800,
-11.89999999999950,1.0701524181159300,
-11.799999999999500,1.0701590245222800,
-11.699999999999500,1.0701659167861500,
-11.599999999999500,1.070173107233100,
-11.499999999999500,1.0701806087163000,
-11.399999999999500,1.0701884346387700,
-11.299999999999500,1.0701965989765300,
-11.19999999999950,1.0702051163027000,
-11.099999999999500,1.0702140018125700,
-10.999999999999500,1.0702232713496600,
-10.899999999999500,1.0702329414329200,
-10.799999999999500,1.0702430292848600,
-10.699999999999500,1.0702535528610100,
-10.599999999999500,1.0702645308803500,
-10.49999999999950,1.070275982857100,
-10.399999999999500,1.0702879291337200,
-10.299999999999500,1.0703003909151400,
-10.199999999999500,1.0703133903044600,
-10.099999999999500,1.0703269503399300,
-9.999999999999500,1.0703410950333900,
-9.899999999999500,1.0703558494102800,
-9.7999999999995,1.0703712395510100,
-9.699999999999500,1.0703872926340900,
-9.599999999999500,1.0704040369807600,
-9.499999999999500,1.0704215021013800,
-9.399999999999490,1.0704397187434800,
-9.299999999999490,1.0704587189416600,
-9.199999999999490,1.070478536069260,
-9.09999999999949,1.0704992048919700,
-8.999999999999490,1.0705207616233400,
-8.899999999999490,1.0705432439822600,
-8.799999999999490,1.0705666912524900,
-8.699999999999480,1.0705911443443300,
-8.599999999999480,1.0706166458583000,
-8.499999999999480,1.0706432401511200,
-8.39999999999948,1.0706709734037900,
-8.299999999999480,1.0706998936920800,
-8.199999999999480,1.0707300510592000,
-8.099999999999480,1.0707614975908500,
-7.999999999999470,1.070794287492690,
-7.899999999999470,1.0708284771701300,
-7.799999999999470,1.0708641253106400,
-7.69999999999947,1.0709012929684400,
-7.5999999999994700,1.0709400436516700,
-7.499999999999470,1.0709804434120600,
-7.399999999999470,1.0710225609370400,
-7.299999999999460,1.0710664676442700,
-7.199999999999460,1.0711122377787300,
-7.099999999999460,1.0711599485120600,
-6.99999999999946,1.0712096800444200,
-6.899999999999460,1.0712615157085500,
-6.799999999999460,1.071315542076160,
-6.699999999999460,1.0713718490664300,
-6.599999999999450,1.0714305300566000,
-6.499999999999450,1.0714916819945000,
-6.3999999999994500,1.071555405512860,
-6.29999999999945,1.0716218050453300,
-6.199999999999450,1.071690988943870,
-6.099999999999450,1.0717630695974200,
-5.999999999999450,1.0718381635516100,
-5.899999999999440,1.0719163916291400,
-5.799999999999440,1.0719978790506000,
-5.6999999999994400,1.07208275555543,
-5.59999999999944,1.0721711555225000,
-5.499999999999440,1.0722632180900600,
-5.399999999999440,1.072359087274450,
-5.299999999999440,1.0724589120871300,
-5.199999999999430,1.0725628466495500,
-5.099999999999430,1.0726710503050200,
-4.999999999999430,1.0727836877271500,
-4.89999999999943,1.0729009290240000,
-4.799999999999430,1.073022949837180,
-4.699999999999430,1.0731499314350400,
-4.599999999999430,1.0732820607990000,
-4.4999999999994200,1.0734195307021400,
-4.399999999999420,1.0735625397787200,
-4.299999999999420,1.0737112925838200,
-4.19999999999942,1.0738659996415600,
-4.099999999999420,1.074026877480770,
-3.9999999999994200,1.0741941486566600,
-3.899999999999420,1.0743680417569600,
-3.7999999999994100,1.0745487913910800,
-3.699999999999410,1.0747366381604300,
-3.5999999999994100,1.0749318286084100,
-3.4999999999994100,1.0751346151480300,
-3.399999999999410,1.0753452559652900,
-3.2999999999994100,1.0755640148964800,
-3.199999999999410,1.0757911612770800,
-3.0999999999994000,1.076026969760320,
-2.999999999999400,1.076271720103130,
-2.8999999999994000,1.0765256969172000,
-2.7999999999994000,1.076789189382930,
-2.699999999999400,1.0770624909238500,
-2.5999999999994000,1.0773458988392800,
-2.499999999999400,1.0776397138927600,
-2.3999999999993900,1.0779442398541500,
-2.299999999999390,1.0782597829928400,
-2.1999999999993900,1.0785866515202000,
-2.0999999999993900,1.0789251549788900,
-1.999999999999390,1.0792756035772800,
-1.8999999999993900,1.0796383074670200,
-1.799999999999390,1.080013575962250,
-1.6999999999993800,1.080401716699040,
-1.5999999999993800,1.0808030347339900,
-1.4999999999993800,1.0812178315811900,
-1.3999999999993800,1.0816464041871800,
-1.299999999999380,1.0820890438439500,
-1.1999999999993800,1.082546035040380,
