state,county,county_st,date,cases_pred,transit_pred
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-26,2.0526630907906274,-6.542943368196778
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-27,2.0731897216985335,-6.208827609534148
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-28,2.0939216189155188,-5.883677526983808
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-29,2.1148608351046745,-5.582311704106996
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-30,2.136009443455721,-5.294285204053701
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-03-31,2.157369537890278,-5.020701414540598
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-01,2.178943233269181,-4.761585748716083
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-02,2.2007326656018726,-4.515173485350937
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-03,2.222739992257891,-4.28296512115364
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-04,2.2449673921804703,-4.0613904631634705
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-05,2.267417066102275,-3.8519599894096546
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-06,2.2900912367632977,-3.652882964825442
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-07,2.312992149130931,-3.464477109968085
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-08,2.33612207062224,-3.2856492136341253
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-09,2.3594832913284627,-3.1159759927896347
Arkansas,Hot Spring County,"Hot Spring County, Arkansas",2020-04-10,2.3830781242417474,-2.955163790096505
Arkansas,Miller County,"Miller County, Arkansas",2020-02-15,0.0,-9.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-16,0.0,-21.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-17,0.0,-23.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-18,0.0,-24.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-19,0.0,-22.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-20,0.0,-8.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-21,0.0,-18.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-22,0.0,-19.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-23,0.0,-26.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-24,0.0,-30.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-25,0.0,-38.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-26,0.0,-17.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-27,0.0,-21.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-28,0.0,-21.0
Arkansas,Miller County,"Miller County, Arkansas",2020-02-29,0.0,-28.0
Arkansas,Miller County,"Miller County, Arkansas",2020-03-01,0.0,-35.0
Arkansas,Miller County,"Miller County, Arkansas",2020-03-02,0.0,-32.34562677303536
Arkansas,Miller County,"Miller County, Arkansas",2020-03-03,0.0,-25.13296068022474
Arkansas,Miller County,"Miller County, Arkansas",2020-03-04,0.0,-25.66168619616947
Arkansas,Miller County,"Miller County, Arkansas",2020-03-05,0.0,-25.532106409950092
Arkansas,Miller County,"Miller County, Arkansas",2020-03-06,0.0,-30.449714475504372
Arkansas,Miller County,"Miller County, Arkansas",2020-03-07,0.0,-32.438814474107616
Arkansas,Miller County,"Miller County, Arkansas",2020-03-08,0.0,-30.32336458629108
Arkansas,Miller County,"Miller County, Arkansas",2020-03-09,0.0,-27.82405013549329
Arkansas,Miller County,"Miller County, Arkansas",2020-03-10,0.0,-27.513717637284003
Arkansas,Miller County,"Miller County, Arkansas",2020-03-11,0.0,-28.257290427231588
Arkansas,Miller County,"Miller County, Arkansas",2020-03-12,0.0,-30.85166228762114
Arkansas,Miller County,"Miller County, Arkansas",2020-03-13,0.0,-31.242725547234805
Arkansas,Miller County,"Miller County, Arkansas",2020-03-14,0.0,-30.24618208066125
Arkansas,Miller County,"Miller County, Arkansas",2020-03-15,0.0,-29.19213385533995
Arkansas,Miller County,"Miller County, Arkansas",2020-03-16,0.0,-29.055493844687774
Arkansas,Miller County,"Miller County, Arkansas",2020-03-17,0.0,-29.873560348315216
Arkansas,Miller County,"Miller County, Arkansas",2020-03-18,0.0,-31.065038118451568
Arkansas,Miller County,"Miller County, Arkansas",2020-03-19,0.0,-31.137474832676943
Arkansas,Miller County,"Miller County, Arkansas",2020-03-20,0.0,-30.703049935622857
Arkansas,Miller County,"Miller County, Arkansas",2020-03-21,0.0,-30.24203899118175
Arkansas,Miller County,"Miller County, Arkansas",2020-03-22,0.0,-30.32951914256126
Arkansas,Miller County,"Miller County, Arkansas",2020-03-23,0.0,-30.91888892536541
Arkansas,Miller County,"Miller County, Arkansas",2020-03-24,0.0,-31.474472316956142
Arkansas,Miller County,"Miller County, Arkansas",2020-03-25,0.0,-31.525161733069346
Arkansas,Miller County,"Miller County, Arkansas",2020-03-26,0.0,-31.349055003966573
Arkansas,Miller County,"Miller County, Arkansas",2020-03-27,0.0,-31.199853338278796
Arkansas,Miller County,"Miller County, Arkansas",2020-03-28,0.0,-31.37572937929609
Arkansas,Miller County,"Miller County, Arkansas",2020-03-29,0.0,-31.759225650984597
Arkansas,Miller County,"Miller County, Arkansas",2020-03-30,0.0,-32.05958100388143
Arkansas,Miller County,"Miller County, Arkansas",2020-03-31,4.229229399500521,-32.128921060882845
Arkansas,Miller County,"Miller County, Arkansas",2020-04-01,4.271521693495526,-32.091640137593586
Arkansas,Miller County,"Miller County, Arkansas",2020-04-02,4.314236910430481,-32.1048499515774
Arkansas,Miller County,"Miller County, Arkansas",2020-04-03,4.357379279534786,-32.2910006172094
Arkansas,Miller County,"Miller County, Arkansas",2020-04-04,4.400953072330134,-32.55232848827036
Arkansas,Miller County,"Miller County, Arkansas",2020-04-05,4.444962603053436,-32.752588060019995
Arkansas,Miller County,"Miller County, Arkansas",2020-04-06,4.48941222908397,-32.84187022531507
Arkansas,Miller County,"Miller County, Arkansas",2020-04-07,4.534306351374809,-32.88665925512224
Arkansas,Miller County,"Miller County, Arkansas",2020-04-08,4.579649414888558,-32.976577837651654
Arkansas,Miller County,"Miller County, Arkansas",2020-04-09,4.625445909037443,-33.15108641889337
Arkansas,Miller County,"Miller County, Arkansas",2020-04-10,4.6717003681278175,-33.35017525109809
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-15,0.0,-11.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-16,0.0,-19.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-17,0.0,-10.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-18,0.0,-18.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-19,0.0,-17.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-20,0.0,-10.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-21,0.0,-16.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-22,0.0,-7.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-23,0.0,-24.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-24,0.0,-17.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-25,0.0,-24.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-26,0.0,-12.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-27,0.0,-19.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-28,0.0,-29.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-02-29,0.0,-25.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-01,0.0,-33.0
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-02,0.0,-25.124197609198976
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-03,0.0,-28.999644407920698
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-04,0.0,-26.20795991304543
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-05,0.0,-28.439951274789717
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-06,0.0,-31.664591691564617
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-07,0.0,-31.598937889406916
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-08,0.0,-34.80964396161592
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-09,0.0,-33.3311399718301
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-10,0.0,-35.36324575665167
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-11,0.0,-35.39473980855368
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-12,0.0,-36.930108480880634
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-13,0.0,-38.67665212623567
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-14,0.0,-39.63853113003
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-15,0.0,-41.578538539625356
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-16,0.0,-42.19379727763044
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-17,0.0,-43.84968458203333
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-18,0.0,-44.92338218371769
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-19,0.0,-46.48940834254222
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-20,0.0,-48.12454727974005
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-21,0.0,-49.600276422357574
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-22,0.0,-51.3949642268915
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-23,0.0,-52.85177327613862
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-24,0.0,-54.649064189807426
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-25,0.0,-56.308331045944435
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-26,0.0,-58.15985523502273
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-27,0.0,-60.068841131341465
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-28,0.0,-61.98670563589936
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-29,0.0,-64.04342392461093
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-30,0.0,-66.0540903410869
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-03-31,0.0,-68.21430588275614
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-01,0.0,-70.38422905825078
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-02,2.0926574207245023,-72.6659548701142
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-03,2.2699031482284937,-75.01835202196648
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-04,2.4621613892988683,-77.43388579529474
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-05,2.670703686932767,-79.94908251399411
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-06,2.896909282387614,-82.51360740595202
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-07,3.1422742371025096,-85.1853436158158
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-08,3.408421327236097,-87.9250778248047
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-09,3.6971107762606414,-90.76576785395758
Arkansas,Mississippi County,"Mississippi County, Arkansas",2020-04-10,4.010251896594753,-93.69657977748007
Arkansas,Pope County,"Pope County, Arkansas",2020-02-15,0.0,2.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-16,0.0,-12.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-17,0.0,-19.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-18,0.0,-11.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-19,0.0,-9.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-20,0.0,-17.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-21,0.0,-5.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-22,0.0,-6.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-23,0.0,-18.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-24,0.0,-24.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-25,0.0,-25.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-26,0.0,-12.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-27,0.0,-17.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-28,0.0,-6.0
Arkansas,Pope County,"Pope County, Arkansas",2020-02-29,0.0,-9.0
Arkansas,Pope County,"Pope County, Arkansas",2020-03-01,0.0,-19.0
Arkansas,Pope County,"Pope County, Arkansas",2020-03-02,0.0,-20.89115860385125
Arkansas,Pope County,"Pope County, Arkansas",2020-03-03,0.0,-20.501020858006953
Arkansas,Pope County,"Pope County, Arkansas",2020-03-04,0.0,-16.9233916389379
Arkansas,Pope County,"Pope County, Arkansas",2020-03-05,0.0,-16.504652792469976
Arkansas,Pope County,"Pope County, Arkansas",2020-03-06,0.0,-14.79179389610459
Arkansas,Pope County,"Pope County, Arkansas",2020-03-07,0.0,-15.118246960196878
Arkansas,Pope County,"Pope County, Arkansas",2020-03-08,0.0,-17.68305651417594
Arkansas,Pope County,"Pope County, Arkansas",2020-03-09,0.0,-19.302650880438293
Arkansas,Pope County,"Pope County, Arkansas",2020-03-10,0.0,-19.660692771089135
Arkansas,Pope County,"Pope County, Arkansas",2020-03-11,0.0,-18.84066749387722
Arkansas,Pope County,"Pope County, Arkansas",2020-03-12,0.0,-18.406808481150215
Arkansas,Pope County,"Pope County, Arkansas",2020-03-13,0.0,-18.12347827136155
Arkansas,Pope County,"Pope County, Arkansas",2020-03-14,0.0,-18.336533352806487
Arkansas,Pope County,"Pope County, Arkansas",2020-03-15,0.0,-19.16248914663378
Arkansas,Pope County,"Pope County, Arkansas",2020-03-16,0.0,-19.966937414960746
Arkansas,Pope County,"Pope County, Arkansas",2020-03-17,0.0,-20.395884409032057
Arkansas,Pope County,"Pope County, Arkansas",2020-03-18,0.0,-20.399255414104516
Arkansas,Pope County,"Pope County, Arkansas",2020-03-19,1.5330270951939973,-20.36053758977857
Arkansas,Pope County,"Pope County, Arkansas",2020-03-20,1.5483573661459373,-20.420944522629703
Arkansas,Pope County,"Pope County, Arkansas",2020-03-21,1.5638409398073967,-20.65766013279279
Arkansas,Pope County,"Pope County, Arkansas",2020-03-22,1.5794793492054708,-21.081769905969832
Arkansas,Pope County,"Pope County, Arkansas",2020-03-23,1.5952741426975254,-21.548662445403576
Arkansas,Pope County,"Pope County, Arkansas",2020-03-24,1.6112268841245008,-21.922256768205912
Arkansas,Pope County,"Pope County, Arkansas",2020-03-25,1.6273391529657457,-22.15620818194607
Arkansas,Pope County,"Pope County, Arkansas",2020-03-26,1.643612544495403,-22.33679131526742
Arkansas,Pope County,"Pope County, Arkansas",2020-03-27,1.6600486699403572,-22.543231265055503
Arkansas,Pope County,"Pope County, Arkansas",2020-03-28,1.6766491566397606,-22.814598325939723
Arkansas,Pope County,"Pope County, Arkansas",2020-03-29,1.6934156482061582,-23.15266073805057
Arkansas,Pope County,"Pope County, Arkansas",2020-03-30,1.7103498046882197,-23.518205319939444
Arkansas,Pope County,"Pope County, Arkansas",2020-03-31,1.727453302735102,-23.865078396893352
Arkansas,Pope County,"Pope County, Arkansas",2020-04-01,1.7447278357624532,-24.170480004755234
Arkansas,Pope County,"Pope County, Arkansas",2020-04-02,1.7621751141200779,-24.451413484281368
Arkansas,Pope County,"Pope County, Arkansas",2020-04-03,1.7797968652612786,-24.737002315775356
Arkansas,Pope County,"Pope County, Arkansas",2020-04-04,1.7975948339138914,-25.046199394853396
Arkansas,Pope County,"Pope County, Arkansas",2020-04-05,1.8155707822530303,-25.382031350095986
Arkansas,Pope County,"Pope County, Arkansas",2020-04-06,1.8337264900755605,-25.73330428491627
Arkansas,Pope County,"Pope County, Arkansas",2020-04-07,1.8520637549763161,-26.08451155828821
Arkansas,Pope County,"Pope County, Arkansas",2020-04-08,1.8705843925260794,-26.426118579987694
Arkansas,Pope County,"Pope County, Arkansas",2020-04-09,1.8892902364513404,-26.760565971854227
Arkansas,Pope County,"Pope County, Arkansas",2020-04-10,1.9081831388158534,-27.09708773703862
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-15,0.0,-32.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-16,0.0,-34.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-17,0.0,-42.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-18,0.0,-38.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-19,0.0,-40.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-20,0.0,-35.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-21,0.0,-31.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-22,0.0,-33.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-23,0.0,-39.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-24,0.0,-44.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-25,0.0,-45.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-26,0.0,-37.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-27,0.0,-39.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-28,0.0,-38.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-02-29,0.0,-39.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-01,0.0,-41.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-02,0.0,-42.2019817171746
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-03,0.0,-42.98397338094232
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-04,0.0,-43.93945271712757
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-05,0.0,-44.615548381278316
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-06,0.0,-45.71772657447957
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-07,0.0,-46.938819498009416
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-08,0.0,-48.08945703478182
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-09,0.0,-49.25702240177827
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-10,0.0,-50.37031068022759
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-11,0.0,-51.49872493641833
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-12,8.21808290904324,-52.71217915610194
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-13,8.300263738133673,-53.96434015282456
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-14,8.383266375515008,-55.2520309006817
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-15,8.46709903927016,-56.56182433020574
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-16,8.55177002966286,-57.88391284729929
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-17,8.63728772995949,-59.237277191757606
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-18,8.723660607259085,-60.62762476500211
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-19,8.810897213331675,-62.054737959688204
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-20,8.899006185464993,-63.51866902489235
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-21,8.987996247319641,-65.01484604024145
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-22,9.077876209792837,-66.54344425114695
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-23,9.168654971890767,-68.10735461882395
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-24,9.260341521609675,-69.70832954739986
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-25,9.352944936825772,-71.34809016476292
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-26,9.44647438619403,-73.02710431818203
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-27,9.54093913005597,-74.74535817383054
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-28,9.636348521356531,-76.50362192305455
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-29,9.732712006570095,-78.30295781096882
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-30,9.830039126635796,-80.14460871031687
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-03-31,9.928339517902153,-82.02979121224422
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-01,10.027622913081176,-83.95945477953978
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-02,10.127899142211989,-85.93451476534794
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-03,10.229178133634107,-87.9559678675939
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-04,10.331469914970448,-90.02489894839007
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-05,10.434784614120154,-92.14248413653404
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-06,10.539132460261355,-94.30991068711072
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-07,10.644523784863969,-96.52834997907169
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-08,10.75096902271261,-98.79898327150275
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-09,10.858478712939734,-100.0
Arkansas,Pulaski County,"Pulaski County, Arkansas",2020-04-10,10.967063500069132,-100.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-15,0.0,-6.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-16,0.0,4.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-17,0.0,-5.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-18,0.0,-10.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-19,0.0,-9.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-20,0.0,-10.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-21,0.0,-13.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-22,0.0,-20.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-23,0.0,-13.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-24,0.0,-11.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-25,0.0,-22.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-26,0.0,-15.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-27,0.0,-13.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-28,0.0,-5.0
Arkansas,Saline County,"Saline County, Arkansas",2020-02-29,0.0,-14.0
Arkansas,Saline County,"Saline County, Arkansas",2020-03-01,0.0,-11.0
Arkansas,Saline County,"Saline County, Arkansas",2020-03-02,0.0,-9.089404409059881
Arkansas,Saline County,"Saline County, Arkansas",2020-03-03,0.0,-12.511818077244921
Arkansas,Saline County,"Saline County, Arkansas",2020-03-04,0.0,-11.819756966683498
Arkansas,Saline County,"Saline County, Arkansas",2020-03-05,0.0,-12.750892494805424
Arkansas,Saline County,"Saline County, Arkansas",2020-03-06,0.0,-7.9108141699246275
Arkansas,Saline County,"Saline County, Arkansas",2020-03-07,0.0,-10.910663472095075
Arkansas,Saline County,"Saline County, Arkansas",2020-03-08,0.0,-10.644134009596463
Arkansas,Saline County,"Saline County, Arkansas",2020-03-09,0.0,-9.433738284459356
Arkansas,Saline County,"Saline County, Arkansas",2020-03-10,0.0,-9.84249804872439
Arkansas,Saline County,"Saline County, Arkansas",2020-03-11,0.0,-9.528548527439037
Arkansas,Saline County,"Saline County, Arkansas",2020-03-12,0.0,-10.820388960386772
Arkansas,Saline County,"Saline County, Arkansas",2020-03-13,0.0,-8.58801898027471
Arkansas,Saline County,"Saline County, Arkansas",2020-03-14,0.0,-9.20669648709474
Arkansas,Saline County,"Saline County, Arkansas",2020-03-15,1.1817667854347407,-9.288654585882576
Arkansas,Saline County,"Saline County, Arkansas",2020-03-16,1.193584453289088,-8.93574596183561
Arkansas,Saline County,"Saline County, Arkansas",2020-03-17,1.205520297821979,-8.790666166501461
Arkansas,Saline County,"Saline County, Arkansas",2020-03-18,1.217575500800199,-8.29247701314916
Arkansas,Saline County,"Saline County, Arkansas",2020-03-19,1.2297512558082007,-9.055530193583373
Arkansas,Saline County,"Saline County, Arkansas",2020-03-20,1.2420487683662829,-8.205403042048086
Arkansas,Saline County,"Saline County, Arkansas",2020-03-21,1.2544692560499457,-8.176355460758538
Arkansas,Saline County,"Saline County, Arkansas",2020-03-22,1.267013948610445,-8.101255437816272
Arkansas,Saline County,"Saline County, Arkansas",2020-03-23,1.2796840880965497,-8.014964455894749
Arkansas,Saline County,"Saline County, Arkansas",2020-03-24,1.292480928977515,-7.921215069091387
Arkansas,Saline County,"Saline County, Arkansas",2020-03-25,1.3054057382672901,-7.480311401807301
Arkansas,Saline County,"Saline County, Arkansas",2020-03-26,1.318459795649963,-7.7553945160080175
Arkansas,Saline County,"Saline County, Arkansas",2020-03-27,1.3316443936064628,-7.441802945449569
Arkansas,Saline County,"Saline County, Arkansas",2020-03-28,1.3449608375425275,-7.333375400079392
Arkansas,Saline County,"Saline County, Arkansas",2020-03-29,1.358410445917953,-7.178809808436991
Arkansas,Saline County,"Saline County, Arkansas",2020-03-30,1.3719945503771322,-7.098735843530466
Arkansas,Saline County,"Saline County, Arkansas",2020-03-31,1.3857144958809038,-7.058612368102935
Arkansas,Saline County,"Saline County, Arkansas",2020-04-01,1.3995716408397125,-6.767404941929336
Arkansas,Saline County,"Saline County, Arkansas",2020-04-02,1.4135673572481098,-6.793526253339309
Arkansas,Saline County,"Saline County, Arkansas",2020-04-03,1.4277030308205907,-6.637796310276233
Arkansas,Saline County,"Saline County, Arkansas",2020-04-04,1.4419800611287967,-6.549963020270386
Arkansas,Saline County,"Saline County, Arkansas",2020-04-05,1.4563998617400848,-6.406419643269471
Arkansas,Saline County,"Saline County, Arkansas",2020-04-06,1.4709638603574855,-6.3015216731280415
Arkansas,Saline County,"Saline County, Arkansas",2020-04-07,1.4856734989610605,-6.258289558085924
Arkansas,Saline County,"Saline County, Arkansas",2020-04-08,1.5005302339506712,-6.081140298756491
Arkansas,Saline County,"Saline County, Arkansas",2020-04-09,1.5155355362901777,-6.021171611262217
Arkansas,Saline County,"Saline County, Arkansas",2020-04-10,1.5306908916530797,-5.905517383048087
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-15,0.0,-33.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-16,0.0,-41.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-17,0.0,-38.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-18,0.0,-35.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-19,0.0,-32.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-20,0.0,-34.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-21,0.0,-31.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-22,0.0,-24.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-23,0.0,-41.0
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-24,0.0,-42.66666666666666
Arkansas,Sebastian County,"Sebastian County, Arkansas",2020-02-25,0.0,-44.33333333333334
